id_geral,cd_escola,vl_proficiencia_fup,treatment,vl_proficiencia_bl,dumm_rp_08_bl,dumm_rp_09_bl,dumm_rp_14_bl,dumm_rp_23_bl,dumm_rp_24_bl,dumm_rp_49_bl,dumm_rp_50_bl,dumm_rp_64A_bl,dumm_rp_65A_bl,dumm_rp_95_bl,dumm_rp_08p_bl,dumm_rp_14p_bl,dumm_rp_23p_bl,female_coded
31731,33051321.0,62.514153,0,,,,,,,,,,,,,,,1
31733,33051330.0,63.161785,1,,,,,,,,,,,,,,,0
31736,33051739.0,32.3159,1,,,,,,,,,,,,,,,0
3174,35903097.0,48.3268,1,55.992657,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,1
31741,33052069.0,71.15842,1,,,,,,,,,,,,,,,0
31742,33052069.0,72.594444,1,,,,,,,,,,,,,,,1
31743,33052069.0,74.7377,1,,,,,,,,,,,,,,,1
31745,33053359.0,50.749065,1,,,,,,,,,,,,,,,0
3175,35903097.0,44.51047,1,31.313705,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0
31750,33056501.0,63.888493,1,,,,,,,,,,,,,,,1
31752,33058180.0,52.297344,0,,,,,,,,,,,,,,,0
31753,33058180.0,60.265137,0,,,,,,,,,,,,,,,1
31754,33058180.0,39.195015,0,,,,,,,,,,,,,,,1
31755,33058199.0,50.41946,1,,,,,,,,,,,,,,,0
31756,33058199.0,39.4704,1,,,,,,,,,,,,,,,1
31757,33058199.0,43.398293,1,,,,,,,,,,,,,,,1
31758,33058601.0,47.25349,1,,,,,,,,,,,,,,,1
3176,35903097.0,58.45949,1,68.50459,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
31760,33058750.0,61.661133,1,,,,,,,,,,,,,,,1
31762,33060738.0,51.014893,0,,,,,,,,,,,,,,,1
31763,33060738.0,49.543797,0,,,,,,,,,,,,,,,1
31764,33060738.0,67.21387,0,,,,,,,,,,,,,,,1
31768,33062277.0,48.10008,1,,,,,,,,,,,,,,,0
31771,33065217.0,43.355553,0,,,,,,,,,,,,,,,0
31772,33065217.0,38.846333,0,,,,,,,,,,,,,,,1
31773,33065217.0,34.897293,0,,,,,,,,,,,,,,,0
31774,33065217.0,32.393314,0,,,,,,,,,,,,,,,0
31775,33065217.0,43.010742,0,,,,,,,,,,,,,,,0
31776,33065217.0,31.811794,0,,,,,,,,,,,,,,,0
31777,33066035.0,30.312914,1,,,,,,,,,,,,,,,0
31778,33066035.0,33.203274,1,,,,,,,,,,,,,,,0
31779,33066035.0,38.823692,1,,,,,,,,,,,,,,,1
31780,33066035.0,33.424118,1,,,,,,,,,,,,,,,1
31781,33066035.0,33.818886,1,,,,,,,,,,,,,,,1
31782,33066035.0,33.46293,1,,,,,,,,,,,,,,,1
31783,33069964.0,38.505962,0,,,,,,,,,,,,,,,0
31784,33069964.0,40.523212,0,,,,,,,,,,,,,,,1
3179,35909836.0,33.570667,0,52.480484,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1
31792,33071594.0,47.601368,1,,,,,,,,,,,,,,,0
31794,33071969.0,75.57238,1,,,,,,,,,,,,,,,1
31795,33072310.0,39.977745,1,,,,,,,,,,,,,,,0
31796,33072310.0,42.78251,1,,,,,,,,,,,,,,,1
31797,33072310.0,44.90795,1,,,,,,,,,,,,,,,0
31799,33074127.0,67.418625,0,,,,,,,,,,,,,,,0
318,33054711.0,53.60415,0,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,0
31800,33074186.0,77.18658,0,,,,,,,,,,,,,,,1
31801,33074186.0,57.841476,0,,,,,,,,,,,,,,,1
31803,33074186.0,30.72155,0,,,,,,,,,,,,,,,1
31806,33074232.0,29.649563,1,,,,,,,,,,,,,,,1
31807,33074232.0,62.82863,1,,,,,,,,,,,,,,,0
3181,35012324.0,54.309185,1,42.766407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0
31811,33074267.0,32.273113,1,,,,,,,,,,,,,,,0
31812,33074267.0,50.111126,1,,,,,,,,,,,,,,,0
31814,33075166.0,73.782555,0,,,,,,,,,,,,,,,1
31815,33075166.0,67.517845,0,,,,,,,,,,,,,,,1
31816,33075166.0,55.34575,0,,,,,,,,,,,,,,,1
31817,33075166.0,45.297016,0,,,,,,,,,,,,,,,1
31818,33075174.0,67.50127,0,,,,,,,,,,,,,,,0
31819,33075212.0,33.963028,1,,,,,,,,,,,,,,,1
3182,35012324.0,43.941223,1,20.30515,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0
31820,33075212.0,25.399862,1,,,,,,,,,,,,,,,1
31821,33075212.0,29.91341,1,,,,,,,,,,,,,,,1
31824,33075220.0,61.962208,1,,,,,,,,,,,,,,,1
31827,33075832.0,33.44419,0,,,,,,,,,,,,,,,0
31832,33079366.0,33.03312,0,,,,,,,,,,,,,,,0
31833,33079374.0,41.5373,0,,,,,,,,,,,,,,,1
31836,33082049.0,38.27874,1,,,,,,,,,,,,,,,1
31837,33082049.0,44.937805,1,,,,,,,,,,,,,,,1
31838,33082049.0,56.09587,1,,,,,,,,,,,,,,,0
31839,33082049.0,65.80362,1,,,,,,,,,,,,,,,1
31843,33082065.0,44.494987,0,,,,,,,,,,,,,,,1
31844,33082065.0,38.41165,0,,,,,,,,,,,,,,,1
31845,33082065.0,35.70866,0,,,,,,,,,,,,,,,0
31846,33082065.0,48.14462,0,,,,,,,,,,,,,,,0
31847,33082073.0,49.825184,0,,,,,,,,,,,,,,,0
31848,33082073.0,68.51422,0,,,,,,,,,,,,,,,0
31849,33082073.0,76.50001,0,,,,,,,,,,,,,,,1
31850,33082146.0,65.99199,0,,,,,,,,,,,,,,,0
31854,33085749.0,55.58859,0,,,,,,,,,,,,,,,0
31855,33085749.0,48.6555,0,,,,,,,,,,,,,,,1
31856,33085749.0,56.51624,0,,,,,,,,,,,,,,,1
31857,33085749.0,73.27654,0,,,,,,,,,,,,,,,1
3186,35012324.0,65.58448,1,49.283085,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,1
31860,33085820.0,38.647305,1,,,,,,,,,,,,,,,1
31861,33085820.0,57.76746,1,,,,,,,,,,,,,,,1
31862,33085820.0,53.391167,1,,,,,,,,,,,,,,,1
31864,33086613.0,53.344276,0,,,,,,,,,,,,,,,1
31865,33086737.0,65.71653,1,,,,,,,,,,,,,,,1
31866,33086737.0,39.735348,1,,,,,,,,,,,,,,,1
31867,33086737.0,51.762157,1,,,,,,,,,,,,,,,1
31869,33089078.0,66.881096,0,,,,,,,,,,,,,,,1
3187,35012324.0,44.32039,1,42.69657,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,1
3188,35012324.0,50.113266,1,29.067469,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0
319,33054711.0,43.307682,0,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,0
3190,35909877.0,48.280804,1,46.0114,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0
3192,35909877.0,82.01688,1,58.95153,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0
3193,35909877.0,45.336414,1,41.28818,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,0
3194,35909877.0,54.325417,1,38.85864,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1
3195,35901404.0,42.958134,0,27.888521,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,0
3196,35901404.0,63.860035,0,60.12107,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,0
3197,35012075.0,27.130318,0,31.675259,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1
3199,35012087.0,28.667585,1,33.258446,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,1
32,17035287.0,56.67625,0,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,1
320,33054711.0,51.828842,0,,,,,,,0.0,0.0,1.0,0.0,1.0,,,,0
3200,35012087.0,77.78704,1,67.60305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
3201,35012087.0,46.33402,1,27.51861,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0
3205,35012130.0,38.32327,0,20.998262,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,0
3206,35012130.0,41.522446,0,15.397071,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0
3208,35012348.0,69.518394,0,47.350117,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1
3214,35012300.0,48.28563,1,47.54596,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,0
3218,35012300.0,43.926327,1,33.53661,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1
3219,35012300.0,46.576183,1,35.964394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
322,33054711.0,50.679684,0,,,,,,,0.0,1.0,0.0,1.0,0.0,,,,1
3222,35012300.0,58.75815,1,62.85121,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,0
3226,35012129.0,35.442307,0,17.947239,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,0
323,33054711.0,64.98545,0,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,1
3231,35905012.0,56.408207,1,33.60616,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,1
3235,35901748.0,36.38877,0,59.92215,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,0
324,33054711.0,50.866455,0,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,0
3242,35005204.0,43.380085,0,52.345528,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0
3245,35005204.0,45.64379,0,46.899475,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,0
3246,35005204.0,66.93669,0,39.76125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,0
3248,35005204.0,35.714233,0,59.08305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0
3249,35005204.0,49.44804,0,46.293285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0
3250,35004807.0,77.73784,1,86.537636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
3251,35039299.0,34.52304,1,22.571873,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,1
3263,35923503.0,36.07921,1,36.71322,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,0
327,33055742.0,64.310135,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0
3271,35923503.0,30.043772,1,33.422718,,0.0,0.0,1.0,,1.0,0.0,,,,,,,1
3277,35044453.0,28.44711,0,59.278316,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,,,,,1
3281,35005320.0,41.667747,0,29.455585,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,1
3284,35005320.0,31.69825,0,23.999971,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,,0
3285,35005320.0,29.01476,0,20.00027,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,1
3286,35005320.0,43.025944,0,45.649418,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,1
3287,35005320.0,59.399403,0,58.71989,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,,1
3289,35005320.0,35.5249,0,72.3319,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0
329,33055742.0,67.92513,0,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,0
3290,35923059.0,72.727005,0,71.4197,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,1
3292,35923059.0,68.46041,0,39.376667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1
3297,35906591.0,36.139954,0,47.510468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1
3299,35906591.0,33.21509,0,17.548279,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,0
33,17035287.0,38.42513,0,,,,,,,1.0,1.0,0.0,1.0,,,,,0
3300,35005307.0,71.8801,1,41.405624,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,0
3302,35041762.0,86.4271,0,88.92609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1
3303,35041762.0,33.882607,0,28.938316,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0
3304,35041762.0,56.6789,0,26.623598,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,0
3305,35041762.0,54.33417,0,42.92586,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,1
3306,35041762.0,64.81699,0,34.91443,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,0
3307,35041762.0,56.731674,0,46.852154,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,0
3308,35041762.0,77.24617,0,40.36647,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,1
3310,35041609.0,51.971622,0,48.692646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,0
3311,35041609.0,33.499203,0,48.03518,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0
3312,35041609.0,33.697556,0,32.88273,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0
3313,35041609.0,44.253456,0,52.205296,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,0
3315,35904594.0,45.98594,1,33.8692,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,0
3316,35904594.0,61.8981,1,66.04098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
332,33056501.0,75.599945,1,,,,,,,1.0,1.0,,,1.0,,,,0
3321,35038301.0,54.11774,0,46.889153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1
3325,35044436.0,54.30951,1,36.074074,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0
3327,35044436.0,41.853535,1,40.704308,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,0
3331,35007195.0,60.94218,1,46.359367,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,0
3335,35918623.0,65.06665,0,61.92328,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,1
3336,35918623.0,43.81639,0,52.76748,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,1
3339,35007274.0,69.02981,1,46.737923,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,0
334,33056501.0,65.52983,1,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,1
3343,35923448.0,34.15855,0,50.64877,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
3345,35007161.0,85.76782,1,85.68556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,0
3346,35007161.0,39.502365,1,28.765585,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,0.0,,,,0
3349,35914459.0,61.829704,1,39.57131,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,1
335,33056501.0,54.425797,1,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,1
3350,35914459.0,61.25707,1,56.75084,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,1
3351,35914459.0,63.62755,1,48.157513,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,0
3352,35906748.0,60.078896,0,45.455284,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,0
3353,35905148.0,41.399677,1,37.65856,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1
3355,35043916.0,55.352318,0,58.657764,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,1
3357,35043916.0,31.895912,0,17.78716,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0
3359,35014175.0,28.294767,0,27.10681,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0
336,33056501.0,74.95189,1,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,0
3360,35014175.0,34.747284,0,36.037613,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,1
3361,35014175.0,30.753984,0,22.85542,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,0
3362,35049220.0,38.91353,0,38.973747,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0
3363,35014278.0,63.31775,1,66.55525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1
3364,35901600.0,39.310333,0,43.784195,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,0
3365,35901600.0,67.27517,0,51.595993,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,0
3366,35901600.0,73.078285,0,60.074207,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1
3369,35014126.0,57.637936,0,48.853825,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,0
337,33057737.0,36.276283,0,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,1
3372,35914460.0,89.69751,0,79.33527,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,1
3375,35014254.0,36.365326,0,45.78625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0
3381,35014266.0,67.193375,1,41.19603,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,0
3383,35014217.0,27.317043,1,32.911526,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,0
3384,35014217.0,77.47097,1,62.214893,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,0
3386,35014217.0,36.90191,1,38.49915,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,1
3387,35014217.0,45.49425,1,45.9005,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0
3388,35014217.0,35.342133,1,50.70262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,0
3389,35014217.0,48.914257,1,37.874756,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0
339,33057737.0,41.249683,0,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,1
3391,35014217.0,34.178432,1,41.56711,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1
3392,17005264.0,58.659676,0,57.13655,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,,,1
3394,17014646.0,45.49805,1,33.28954,1.0,0.0,0.0,1.0,1.0,,,,,,,,,1
3395,17018390.0,58.20733,0,72.43263,1.0,1.0,0.0,1.0,0.0,,,,,,,,,1
3396,17018390.0,60.305206,0,29.666975,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0
3397,17021502.0,64.66137,0,57.122406,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,0
3399,17024919.0,55.377434,1,44.435318,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,1
34,17050294.0,34.60984,1,,,,,,,1.0,0.0,,1.0,1.0,,,,1
3402,17026229.0,68.19976,0,51.102596,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,0
3405,17034027.0,48.08411,1,20.062765,1.0,0.0,0.0,1.0,1.0,,,,,,,,,1
3406,17050294.0,57.290688,1,48.33627,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1
3407,17050715.0,38.077732,0,24.980522,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,0
3408,17052050.0,60.99438,1,37.098118,1.0,0.0,1.0,1.0,1.0,,,,,,,,,0
3409,17052050.0,46.0307,1,27.20979,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0
341,33058180.0,39.127304,0,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,1
3410,23011769.0,63.355255,1,58.57536,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1
3412,23012676.0,66.450066,0,59.373245,1.0,0.0,0.0,1.0,0.0,,,,,,,,,1
3416,23034009.0,54.40562,1,39.0174,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,1
3417,23060174.0,40.4416,0,27.441818,0.0,0.0,1.0,,,,,,,,,,,1
3419,23060174.0,57.95993,0,57.80109,1.0,0.0,0.0,1.0,0.0,,,,,,,,,1
342,33058180.0,42.764297,0,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,1
3421,23065214.0,52.678814,0,35.499367,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1
3422,23065214.0,49.073067,0,21.132643,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,0
3423,23065214.0,37.310062,0,19.877396,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,0
3424,23065214.0,31.987432,0,10.8703575,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,0
3426,23065842.0,51.541695,1,37.40831,0.0,,1.0,1.0,1.0,,,,,,,,,1
3429,23065842.0,69.5958,1,49.972744,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0
3432,23065842.0,61.378662,1,30.039967,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,1
3433,23067268.0,38.471256,0,25.58896,0.0,1.0,1.0,1.0,0.0,,,,,,,,,0
3434,23067268.0,48.025547,0,50.35352,0.0,1.0,0.0,0.0,0.0,,,,,,,,,1
3437,23067268.0,45.607357,0,48.7928,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0
3438,23067268.0,54.7519,0,48.195137,0.0,1.0,0.0,0.0,1.0,,,,,,,,,1
344,33058180.0,53.896854,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0
3440,23067268.0,52.542263,0,35.720062,0.0,,0.0,0.0,1.0,,,,,,,,,1
3441,23067268.0,64.48992,0,58.333515,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,1
3442,23067268.0,35.974766,0,35.662983,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,1
3443,23067268.0,37.04359,0,32.71071,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,0
3445,23070218.0,53.76265,1,27.371187,0.0,0.0,1.0,1.0,0.0,,,,,,,,,1
3446,23070218.0,84.70292,1,59.9703,0.0,0.0,1.0,1.0,0.0,,,,,,,,,0
3447,23070218.0,51.382713,1,53.670223,1.0,0.0,1.0,1.0,0.0,,,,,,,,,1
3449,23070218.0,54.00078,1,39.406883,0.0,0.0,1.0,1.0,0.0,,,,,,,,,0
345,33058180.0,41.994923,0,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,1
346,33058180.0,72.84905,0,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,1
347,33058180.0,52.20616,0,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,1
3470,23070382.0,64.69584,1,43.733337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1
3471,23070820.0,71.24482,1,51.916267,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1
3472,23070820.0,60.798096,1,35.62896,1.0,0.0,1.0,1.0,0.0,,,,,,,,,0
3480,23071095.0,49.57047,0,38.26783,1.0,,1.0,1.0,1.0,,,,,,,,,1
3481,23071095.0,52.042118,0,40.555244,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,0
3482,23071354.0,57.66,1,26.993965,0.0,1.0,1.0,1.0,0.0,,,,,,,,,0
3485,23072024.0,68.85362,1,47.92912,1.0,1.0,0.0,1.0,0.0,,,,,,,,,1
3487,23072067.0,49.63296,1,33.99032,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,,,,1
3488,23073039.0,36.09834,1,48.59359,1.0,0.0,0.0,1.0,1.0,,,,,,,,,1
3489,23073039.0,64.13566,1,53.04255,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1
349,33058199.0,47.346172,1,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,1
3490,23073039.0,65.06538,1,44.64141,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1
3492,23073039.0,60.031727,1,54.107403,0.0,1.0,1.0,1.0,1.0,,,,,,,,,1
3493,23073039.0,71.52628,1,55.31472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,0
3494,23073411.0,57.603992,1,19.915665,0.0,0.0,1.0,1.0,1.0,,,,,,,,,0
3496,23077387.0,69.04563,0,37.68147,0.0,0.0,1.0,1.0,0.0,,,,,,,,,0
3497,23077387.0,46.261368,0,36.51876,1.0,,1.0,1.0,1.0,,,,,,,,,0
3499,23077883.0,71.67409,0,57.033775,1.0,0.0,0.0,1.0,1.0,,,,,,,,,1
35,17050294.0,57.801743,1,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,1
3500,23077883.0,59.059853,0,50.001507,1.0,0.0,1.0,1.0,0.0,,,,,,,,,1
3501,23077883.0,59.766296,0,40.60696,0.0,0.0,1.0,0.0,1.0,,,,,,,,,0
3503,23078707.0,68.6996,1,48.011932,1.0,1.0,0.0,0.0,0.0,,,,,,,,,1
3505,23078758.0,45.624687,1,50.751583,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1
3507,23100133.0,35.540733,0,39.386955,,,,,,,,,,,,,,0
351,33058199.0,61.80708,1,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,1
3510,23100133.0,43.79278,0,38.77635,0.0,0.0,1.0,1.0,1.0,,,,,,,,,1
3516,23131802.0,63.572567,1,48.06986,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0
3518,23131802.0,63.299156,1,28.615555,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,0
3519,23140780.0,43.903217,0,35.57259,0.0,0.0,1.0,1.0,0.0,,,,,,,,,0
3521,23142804.0,72.689705,1,60.645443,1.0,0.0,0.0,0.0,1.0,,,,,,,,,0
